groundtruth,subclass,package_size,classification,package_name,agent,justification,classification_id,package_name-2,package_metadata,suspicious_files,created_at,updated_at,prompt_id,model,dataset_id,experiment_id,version
malicious,malicious,4889,malicious,mybiubiubiu-0.1.6.tar.gz,mampd-classification agent,"The setup.py script contains functionality that collects user information (username, hostname, and IP address) and sends it to a remote server (http://123.206.22.33:5000/p/). This behavior is typical of malicious software that seeks to exfiltrate sensitive data without user consent. Additionally, it makes network requests and utilizes the user's machine to execute potentially harmful actions without clear disclosure in the package's summary or description.",d3dc12cc-4479-485e-95da-543a1ff46a77,mybiubiubiu,"{""author_name"": ""biubiubiu"", ""author_email"": ""biubiubiu2@yopmail.com"", ""num_of_files"": 9, ""package_name"": ""mybiubiubiu"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""change some functions"", ""package_version"": ""0.1.6"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 3, ""package_description"": ""mybiubiubiu"", ""available_python_files"": [""setup.py"", ""__init__.py"", ""test_{{cookiecutter.package_name}}.py""], ""package_formatted_path"": "".temp/plain/mybiubiubiu-0.1.6_dump.json""}",{setup.py},2025-06-28 13:11:23.742291+00,2025-06-28 13:11:23.742291+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,52ed6e07-1891-4895-8eb0-0506884f1bf4,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.1.6
malicious,malicious,8345,malicious,mybiubiubiu-0.1.1.tar.gz,mampd-classification agent,"The package contains a function that collects and sends sensitive information (username, hostname, IP address) to a remote server over HTTP, which is a common behavior in malicious software (malware). It also attempts to execute arbitrary code by writing a PHP script to a file, which could potentially allow for remote command execution",cb7ae336-2d53-4656-ae80-cb83844110a2,mybiubiubiu,"{""model_type"": ""gemini"", ""author_name"": ""biubiubiu"", ""author_email"": ""biubiubiu2@yopmail.com"", ""num_of_files"": 10, ""package_name"": ""mybiubiubiu"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""test my function"", ""package_version"": ""0.1.1"", ""package_homepage"": ""UNKNOWN"", ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.malicious: 'malicious'> justification='The package contains a function that collects and sends sensitive information (username, hostname, IP address) to a remote server over HTTP, which is a common behavior in malicious software (malware). It also attempts to execute arbitrary code by writing a PHP script to a file, which could potentially allow for remote command execution.' suspicious_files=['setup.py', 'test.py']"", ""num_of_python_files"": 4, ""package_description"": ""{{ cookiecutter.package_name }}"", ""available_python_files"": [""setup.py"", ""test.py"", ""__init__.py"", ""test_{{cookiecutter.package_name}}.py""], ""package_formatted_path"": "".temp/plain/mybiubiubiu-0.1.1_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}","['setup.py', 'test.py']",2025-07-01 19:54:52.755093+00,2025-07-01 19:54:52.755093+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,5ec96071-b62a-4208-bef7-d74a106e11a4,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.1.1
benign,benign,10637,benign,nanotime-0.5.2.tar.gz,mampd-classification agent,"The package 'nanotime' provides a Python implementation for handling time with nanosecond precision. It includes unit tests and utilizes standard libraries such as 'datetime', 'time', and 'unittest'. The setup script indicates that the package is maintained by a legitimate author, Juan Batiz-Benet, associated with a reputable institution (Stanford University). There are no indications of malicious behavior or suspicious files, and the overall functionality appears to have practical applications related to time management in software development.",6b1296e6-f4ba-4835-8003-7562f0e4b167,nanotime,"{""author_name"": ""Juan Batiz-Benet"", ""author_email"": ""jbenet@cs.stanford.com"", ""num_of_files"": 9, ""package_name"": ""nanotime"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""nanotime python implementation"", ""package_version"": ""0.5.2"", ""package_homepage"": ""http://github.com/jbenet/nanotime/tree/master/python"", ""num_of_python_files"": 3, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""test_time.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/nanotime-0.5.2_dump.json""}",{},2025-06-28 13:09:33.993843+00,2025-06-28 13:09:33.993843+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,a012c738-02eb-4945-806b-74d73368ecb6,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.5.2
malicious,malicious,14322,malicious,noblesse-0.0.5.tar.gz,mampd-classification agent,"The package appears to be a selfbot for Discord which can manage user interactions, send spam messages, and redeem Discord Nitro codes. Additionally, it contains modules for interacting with Discord's API in ways that violate their terms of service, including functionalities for direct message spam, group channel access, and user management operations like leaving and deleting guilds, and removing friends. The presence of functions like 'webhook_spam' and 'flood' raises significant concerns regarding its purpose, leading to the conclusion that this package is malicious.",cb696c9b-426f-4d2c-9e19-a0cb1d514be7,noblesse,"{""author_name"": ""sipher"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""noblesse"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.5"", ""package_homepage"": ""https://github.com/siph-er"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse.py""], ""package_formatted_path"": "".temp/plain/noblesse-0.0.5_dump.json""}",{noblesse.py},2025-06-28 11:59:39.415539+00,2025-06-28 11:59:39.415539+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,485f8574-5abc-45fc-a24e-8895239e11fb,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.5
malicious,malicious,16046,malicious,noblesse-0.0.2.tar.gz,mampd-classification agent,"The `noblesse` module contains code that interacts with Discord APIs to log and handle messages, attachments, and Nitro codes, which are often associated with malicious activities such as stealing gift codes and user data. It also exhibits behavior typical of malware by creating directories for logging and spamming webhooks. Moreover, the use of `youtube_dl` and asynchronous requests indicates potential for downloading or manipulating media content illicitly.",47dd11c2-e1a6-476b-bed1-9987b18815e8,noblesse,"{""author_name"": ""sipher"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""noblesse"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.2"", ""package_homepage"": ""https://github.com/siph-er"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse.py""], ""package_formatted_path"": "".temp/plain/noblesse-0.0.2_dump.json""}",{noblesse.py},2025-06-28 13:08:02.439806+00,2025-06-28 13:08:02.439806+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,b558f241-770b-4fb1-a1bc-808f3364cb81,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.2
malicious,malicious,13965,malicious,noblesse-0.0.6.tar.gz,mampd-classification agent,"The package 'noblesse' contains several functions that potentially indicate malicious behavior, particularly those related to Discord APIs and webhooks. Notably, the presence of functions such as 'check_nitro', 'leave_guild', 'remove_friend', and 'webhook_spam' suggests that this package can interact with Discord in ways that may violate terms of service, such as redeeming gift codes, leaving servers, removing friends, and spamming webhooks. Moreover, it includes methods to handle images and messages which could be used for unauthorized data scraping or phishing. The overall functionality points toward usage in the context of self-bots or unauthorized automation, which are generally considered malicious activities in user agreement contexts. Additionally, the use of asynchronous programming and libraries related to Discord also strengthens the suspicion of malicious intent.",dd714de3-8b78-4911-a499-a7da85bfb4a4,noblesse,"{""author_name"": ""sipher"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""noblesse"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.6"", ""package_homepage"": ""https://github.com/siph-er"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse.py""], ""package_formatted_path"": "".temp/plain/noblesse-0.0.6_dump.json""}","{noblesse.py,setup.py}",2025-06-28 13:13:26.132895+00,2025-06-28 13:13:26.132895+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,bc159cd7-9628-4a66-bf26-35f12bec2d0f,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.6
malicious,malicious,16019,malicious,noblesse-0.0.1.tar.gz,mampd-classification agent,"The package contains functionality that is indicative of malicious behavior, including logging Discord messages, handling Discord Nitro gift codes, and making unauthorized HTTP requests to Discord APIs. The presence of file logging in channels, handling attachments, and potential spamming behavior raises significant concerns about its purpose. Additionally, the code structure suggests it may be part of a bot designed for surreptitious operations rather than benign optimizations for PCs.",9ca59066-9b9f-45a1-8282-8ef93e9afbb4,noblesse,"{""model_type"": ""gemini"", ""author_name"": ""sipher"", ""author_email"": ""xinftw@protonmail.com"", ""num_of_files"": 9, ""package_name"": ""noblesse"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""This Module Optimises your PC For Python"", ""package_version"": ""0.0.1"", ""package_homepage"": ""https://github.com/siph-er"", ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.malicious: 'malicious'> justification='The package contains functionality that is indicative of malicious behavior, including logging Discord messages, handling Discord Nitro gift codes, and making unauthorized HTTP requests to Discord APIs. The presence of file logging in channels, handling attachments, and potential spamming behavior raises significant concerns about its purpose. Additionally, the code structure suggests it may be part of a bot designed for surreptitious operations rather than benign optimizations for PCs.' suspicious_files=['noblesse.py', 'setup.py']"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse.py""], ""package_formatted_path"": "".temp/plain/noblesse-0.0.1_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}","{['noblesse.py', 'setup.py'}",2025-07-01 19:57:05.752379+00,2025-07-01 19:57:05.752379+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,75b3e6bb-5394-45b7-96b1-814c0596f053,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.1
malicious,malicious,47597,malicious,noblesse2-0.0.1.tar.gz,mampd-classification agent,"The package contains suspicious code that includes the use of dynamic code execution with the eval and exec functions, along with base64 decoding of potentially harmful data. It also imports multiple libraries including 'discord', which is often used in malicious contexts to create bots for various nefarious purposes, and the presence of obfuscation techniques suggests an attempt to hide malicious behavior.",f6d5bccf-1b5c-4e23-97b3-5506fcc63b77,noblesse2,"{""author_name"": ""misery"", ""author_email"": ""predicc@protonmail.com"", ""num_of_files"": 12, ""package_name"": ""noblesse2"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""Optimiser"", ""package_version"": ""0.0.1"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblesse2.py""], ""package_formatted_path"": "".temp/plain/noblesse2-0.0.1_dump.json""}","{noblesse2.py,setup.py}",2025-06-28 13:15:13.425786+00,2025-06-28 13:15:13.425786+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,1f4e920a-d94a-408f-9258-3102d5ef6383,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.1
malicious,malicious,47651,malicious,noblessev2-0.0.2.tar.gz,mampd-classification agent,"The code in 'noblessev2.py' contains decoded base64 strings that suggest the presence of potentially harmful payloads or malicious behavior. The use of 'eval' along with 'base64.b64decode' and 'compile' raises significant security concerns, indicating that the package may execute harmful operations. No suspicious patterns were found in 'setup.py', but the behavior of 'noblessev2.py' is highly suspect and aligns with characteristics typical of malicious code.",4c37d54a-4935-4103-9417-18fd76c8e012,noblessev2,"{""author_name"": ""misery"", ""author_email"": ""predicc@protonmail.com"", ""num_of_files"": 12, ""package_name"": ""noblessev2"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""A very basic calculator"", ""package_version"": ""0.0.2"", ""package_homepage"": ""UNKNOWN"", ""num_of_python_files"": 2, ""package_description"": ""#Optimise"", ""available_python_files"": [""setup.py"", ""noblessev2.py""], ""package_formatted_path"": "".temp/plain/noblessev2-0.0.2_dump.json""}",{noblessev2.py},2025-06-28 10:30:47.483434+00,2025-06-28 10:30:47.483434+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,520e5637-55d6-4e52-90c2-4db000877627,0bffa6fe-80b8-4f69-9769-c3fcb0169065,0.0.2
benign,benign,21797,benign,openapi-codec-1.3.2.tar.gz,mampd-classification agent,"The package `openapi-codec` is a codec for OpenAPI specifications, primarily targeting developers for generating and parsing OpenAPI documents. Its setup and code do not contain any suspicious patterns or malicious behavior, such as obfuscated code or calls to dangerous system functions. The package utilizes well-known libraries like `coreapi`, `sets`, and standard libraries like `os`, `re`, and `sys`. Additionally, the presence of a known author and a valid homepage indicates its legitimacy",a62c7194-b16d-4db9-be7d-7d18b8d0ee18,openapi-codec,"{""model_type"": ""gemini"", ""author_name"": ""Tom Christie"", ""author_email"": ""tom@tomchristie.com"", ""num_of_files"": 13, ""package_name"": ""openapi-codec"", ""experiment_type"": ""mampd-classification agent"", ""package_summary"": ""An OpenAPI codec for Core API."", ""package_version"": ""1.3.2"", ""package_homepage"": ""http://github.com/core-api/python-openapi-codec/"", ""gemini_parse_error"": ""Invalid final_output content"", ""gemini_raw_response"": ""classification=<Classification.benign: 'benign'> justification='The package `openapi-codec` is a codec for OpenAPI specifications, primarily targeting developers for generating and parsing OpenAPI documents. Its setup and code do not contain any suspicious patterns or malicious behavior, such as obfuscated code or calls to dangerous system functions. The package utilizes well-known libraries like `coreapi`, `sets`, and standard libraries like `os`, `re`, and `sys`. Additionally, the presence of a known author and a valid homepage indicates its legitimacy.' suspicious_files=[]"", ""num_of_python_files"": 5, ""package_description"": ""UNKNOWN"", ""available_python_files"": [""setup.py"", ""utils.py"", ""encode.py"", ""decode.py"", ""__init__.py""], ""package_formatted_path"": "".temp/plain/openapi-codec-1.3.2_dump.json"", ""gemini_parsed_classification"": null, ""gemini_parsed_suspicious_files"": null}",{},2025-07-01 19:30:29.59438+00,2025-07-01 19:30:29.59438+00,c85254c9-0ebe-4a89-932a-cfd780558ea6,openai/gpt-4o-mini,84d140ee-290f-479e-83c8-7146aa9922d6,0bffa6fe-80b8-4f69-9769-c3fcb0169065,1.3.2
